filename,speaker
001398.wav,id00045
001399.wav,id00045
001400.wav,id00045
001401.wav,id00045
001402.wav,id00045
001403.wav,id00045
001404.wav,id00045
001405.wav,id00045
001406.wav,id00045
001407.wav,id00045
001408.wav,id00046
001409.wav,id00046
001410.wav,id00046
001411.wav,id00046
001412.wav,id00046
001413.wav,id00046
001414.wav,id00046
001415.wav,id00046
001416.wav,id00046
001417.wav,id00046
001418.wav,id00046
001419.wav,id00046
001420.wav,id00046
001421.wav,id00046
001422.wav,id00046
001423.wav,id00046
001424.wav,id00046
001425.wav,id00046
001426.wav,id00046
001427.wav,id00046
001428.wav,id00046
001429.wav,id00046
001430.wav,id00046
001431.wav,id00046
001432.wav,id00046
001433.wav,id00046
001434.wav,id00046
001435.wav,id00046
001436.wav,id00046
001437.wav,id00046
001438.wav,id00046
001439.wav,id00046
001440.wav,id00046
001441.wav,id00046
001442.wav,id00046
001443.wav,id00046
001444.wav,id00046
001445.wav,id00047
001446.wav,id00047
001447.wav,id00047
001448.wav,id00047
001449.wav,id00047
001450.wav,id00047
001451.wav,id00047
001452.wav,id00047
001453.wav,id00048
001454.wav,id00048
001455.wav,id00050
001456.wav,id00050
001457.wav,id00050
001458.wav,id00050
001459.wav,id00050
001460.wav,id00050
001461.wav,id00050
001462.wav,id00050
001463.wav,id00050
001464.wav,id00050
001465.wav,id00050
001466.wav,id00050
001467.wav,id00050
001468.wav,id00050
001469.wav,id00050
001470.wav,id00050
001471.wav,id00050
001472.wav,id00050
001473.wav,id00050
001474.wav,id00050
001475.wav,id00050
001476.wav,id00050
001477.wav,id00050
001478.wav,id00050
001479.wav,id00050
001480.wav,id00050
001481.wav,id00050
001482.wav,id00050
001483.wav,id00050
001484.wav,id00050
001485.wav,id00050
001486.wav,id00050
001487.wav,id00050
001488.wav,id00050
001489.wav,id00050
001490.wav,id00050
001491.wav,id00050
001492.wav,id00051
001493.wav,id00051
001494.wav,id00051
001495.wav,id00051
001496.wav,id00051
001497.wav,id00051
001498.wav,id00051
001499.wav,id00051
001500.wav,id00051
001501.wav,id00051
001502.wav,id00051
001503.wav,id00051
001504.wav,id00051
001505.wav,id00051
001506.wav,id00051
001507.wav,id00051
001508.wav,id00051
001509.wav,id00051
001510.wav,id00051
001511.wav,id00051
001512.wav,id00051
001513.wav,id00051
001514.wav,id00051
001515.wav,id00051
001516.wav,id00051
001517.wav,id00051
001518.wav,id00051
001519.wav,id00051
001520.wav,id00051
001521.wav,id00051
001522.wav,id00051
001523.wav,id00051
001524.wav,id00051
001525.wav,id00051
001526.wav,id00051
001527.wav,id00051
001528.wav,id00051
001529.wav,id00051
001530.wav,id00051
001531.wav,id00051
001532.wav,id00051
001533.wav,id00051
001534.wav,id00051
001535.wav,id00051
001536.wav,id00051
001537.wav,id00051
001538.wav,id00051
001539.wav,id00051
001540.wav,id00051
001541.wav,id00051
001542.wav,id00051
001543.wav,id00051
001544.wav,id00051
001545.wav,id00051
001546.wav,id00051
001547.wav,id00051
001548.wav,id00051
001549.wav,id00051
001550.wav,id00051
001551.wav,id00051
001552.wav,id00051
001553.wav,id00051
001554.wav,id00051
001555.wav,id00051
001556.wav,id00051
001557.wav,id00052
001558.wav,id00052
001559.wav,id00052
001560.wav,id00052
001561.wav,id00052
001562.wav,id00052
001563.wav,id00052
001564.wav,id00052
001565.wav,id00052
001566.wav,id00052
001567.wav,id00052
001568.wav,id00052
001569.wav,id00052
001570.wav,id00052
001571.wav,id00052
001572.wav,id00052
001573.wav,id00052
001574.wav,id00052
001575.wav,id00052
001576.wav,id00052
001577.wav,id00052
001578.wav,id00052
001579.wav,id00052
001580.wav,id00052
001581.wav,id00052
001582.wav,id00052
001583.wav,id00052
001584.wav,id00052
001585.wav,id00052
001586.wav,id00052
001587.wav,id00052
001588.wav,id00052
001589.wav,id00052
001590.wav,id00052
001591.wav,id00052
001592.wav,id00052
001593.wav,id00052
001594.wav,id00053
001595.wav,id00053
001596.wav,id00053
001597.wav,id00053
001598.wav,id00053
001599.wav,id00053
001600.wav,id00053
001601.wav,id00053
001602.wav,id00053
001603.wav,id00053
001604.wav,id00053
001605.wav,id00053
001606.wav,id00053
001607.wav,id00053
001608.wav,id00053
001609.wav,id00053
001610.wav,id00053
001611.wav,id00053
001612.wav,id00053
001613.wav,id00053
001614.wav,id00053
001615.wav,id00053
001616.wav,id00053
001617.wav,id00053
001618.wav,id00053
001619.wav,id00053
001620.wav,id00053
001621.wav,id00053
001622.wav,id00053
001623.wav,id00053
001624.wav,id00053
001625.wav,id00053
001626.wav,id00053
001627.wav,id00053
001628.wav,id00053
001629.wav,id00053
001630.wav,id00053
001631.wav,id00054
001632.wav,id00054
001633.wav,id00054
001634.wav,id00054
001635.wav,id00054
001636.wav,id00054
001637.wav,id00054
001638.wav,id00054
001639.wav,id00054
001640.wav,id00054
001641.wav,id00054
001642.wav,id00054
001643.wav,id00054
001644.wav,id00054
001645.wav,id00054
001646.wav,id00054
001647.wav,id00054
001648.wav,id00054
001649.wav,id00054
001650.wav,id00054
001651.wav,id00054
001652.wav,id00054
001653.wav,id00054
001654.wav,id00054
001655.wav,id00054
001656.wav,id00054
001657.wav,id00054
001658.wav,id00054
001659.wav,id00054
001660.wav,id00054
001661.wav,id00054
001662.wav,id00054
001663.wav,id00054
001664.wav,id00054
001665.wav,id00054
001666.wav,id00054
001667.wav,id00054
001668.wav,id00055
001669.wav,id00055
001670.wav,id00055
001671.wav,id00055
001672.wav,id00055
001673.wav,id00055
001674.wav,id00055
001675.wav,id00055
001676.wav,id00055
001677.wav,id00055
001678.wav,id00055
001679.wav,id00055
001680.wav,id00055
001681.wav,id00055
001682.wav,id00055
001683.wav,id00055
001684.wav,id00055
001685.wav,id00055
001686.wav,id00055
001687.wav,id00055
001688.wav,id00055
001689.wav,id00055
001690.wav,id00055
001691.wav,id00055
001692.wav,id00055
001693.wav,id00055
001694.wav,id00055
001695.wav,id00055
001696.wav,id00055
001697.wav,id00055
001698.wav,id00055
001699.wav,id00055
001700.wav,id00055
001701.wav,id00055
001702.wav,id00055
001703.wav,id00055
001704.wav,id00055
001705.wav,id00056
001706.wav,id00056
001707.wav,id00056
001708.wav,id00056
001709.wav,id00056
001710.wav,id00056
001711.wav,id00056
001712.wav,id00056
001713.wav,id00056
001714.wav,id00056
001715.wav,id00056
001716.wav,id00056
001717.wav,id00056
001718.wav,id00056
001719.wav,id00056
001720.wav,id00056
001721.wav,id00056
001722.wav,id00056
001723.wav,id00056
001724.wav,id00056
001725.wav,id00056
001726.wav,id00056
001727.wav,id00056
001728.wav,id00056
001729.wav,id00056
001730.wav,id00056
001731.wav,id00056
001732.wav,id00056
001733.wav,id00056
001734.wav,id00056
001735.wav,id00056
001736.wav,id00056
001737.wav,id00056
001738.wav,id00056
001739.wav,id00056
001740.wav,id00056
001741.wav,id00056
001742.wav,id00057
001743.wav,id00057
001744.wav,id00057
001745.wav,id00057
001746.wav,id00057
001747.wav,id00057
001748.wav,id00057
001749.wav,id00057
001750.wav,id00057
001751.wav,id00057
001752.wav,id00057
001753.wav,id00057
001754.wav,id00057
001755.wav,id00057
001756.wav,id00057
001757.wav,id00057
001758.wav,id00057
001759.wav,id00057
001760.wav,id00057
001761.wav,id00057
001762.wav,id00057
001763.wav,id00057
001764.wav,id00057
001765.wav,id00057
001766.wav,id00057
001767.wav,id00057
001768.wav,id00057
001769.wav,id00057
001770.wav,id00057
001771.wav,id00057
001772.wav,id00057
001773.wav,id00057
001774.wav,id00057
001775.wav,id00057
001776.wav,id00057
001777.wav,id00057
001778.wav,id00057
001779.wav,id00057
001780.wav,id00057
001781.wav,id00057
001782.wav,id00057
001783.wav,id00057
001784.wav,id00057
001785.wav,id00057
001786.wav,id00057
001787.wav,id00057
001788.wav,id00057
001789.wav,id00057
001790.wav,id00057
001791.wav,id00057
001792.wav,id00057
001793.wav,id00057
001794.wav,id00057
001795.wav,id00057
001796.wav,id00057
001797.wav,id00057
001798.wav,id00057
001799.wav,id00057
001800.wav,id00057
001801.wav,id00057
001802.wav,id00057
001803.wav,id00057
001804.wav,id00057
001805.wav,id00057
001806.wav,id00057
001807.wav,id00057
001808.wav,id00057
001809.wav,id00057
001810.wav,id00057
001811.wav,id00058
001812.wav,id00058
001813.wav,id00058
001814.wav,id00058
001815.wav,id00058
001816.wav,id00058
001817.wav,id00058
001818.wav,id00058
001819.wav,id00058
001820.wav,id00058
001821.wav,id00058
001822.wav,id00058
001823.wav,id00058
001824.wav,id00058
001825.wav,id00058
001826.wav,id00058
001827.wav,id00058
001828.wav,id00058
001829.wav,id00058
001830.wav,id00058
001831.wav,id00058
001832.wav,id00058
001833.wav,id00058
001834.wav,id00058
001835.wav,id00058
001836.wav,id00058
001837.wav,id00058
001838.wav,id00058
001839.wav,id00058
001840.wav,id00058
001841.wav,id00058
001842.wav,id00058
001843.wav,id00058
001844.wav,id00058
001845.wav,id00058
001846.wav,id00058
001847.wav,id00058
001848.wav,id00059
001849.wav,id00059
001850.wav,id00059
001851.wav,id00059
001852.wav,id00059
001853.wav,id00059
001854.wav,id00059
001855.wav,id00059
001856.wav,id00059
001857.wav,id00059
001858.wav,id00059
001859.wav,id00059
001860.wav,id00059
001861.wav,id00059
001862.wav,id00059
001863.wav,id00059
001864.wav,id00059
001865.wav,id00059
001866.wav,id00059
001867.wav,id00059
001868.wav,id00059
001869.wav,id00059
001870.wav,id00059
001871.wav,id00059
001872.wav,id00059
001873.wav,id00059
001874.wav,id00059
001875.wav,id00059
001876.wav,id00059
001877.wav,id00059
001878.wav,id00059
001879.wav,id00059
001880.wav,id00059
001881.wav,id00059
001882.wav,id00059
001883.wav,id00059
001884.wav,id00059
001885.wav,id00060
001886.wav,id00060
001887.wav,id00060
001888.wav,id00060
001889.wav,id00060
001890.wav,id00060
001891.wav,id00060
001892.wav,id00060
001893.wav,id00060
001894.wav,id00060
001895.wav,id00060
001896.wav,id00060
001897.wav,id00060
001898.wav,id00060
001899.wav,id00060
001900.wav,id00060
001901.wav,id00060
001902.wav,id00060
001903.wav,id00060
001904.wav,id00060
001905.wav,id00060
001906.wav,id00060
001907.wav,id00060
001908.wav,id00060
001909.wav,id00060
001910.wav,id00060
001911.wav,id00060
001912.wav,id00060
001913.wav,id00060
001914.wav,id00060
001915.wav,id00060
001916.wav,id00060
001917.wav,id00060
001918.wav,id00060
001919.wav,id00060
001920.wav,id00060
001921.wav,id00060
001922.wav,id00061
001923.wav,id00061
001924.wav,id00061
001925.wav,id00061
001926.wav,id00061
001927.wav,id00061
001928.wav,id00061
001929.wav,id00061
001930.wav,id00061
001931.wav,id00061
001932.wav,id00061
001933.wav,id00061
001934.wav,id00061
001935.wav,id00061
001936.wav,id00061
001937.wav,id00061
001938.wav,id00061
001939.wav,id00061
001940.wav,id00061
001941.wav,id00061
001942.wav,id00061
001943.wav,id00061
001944.wav,id00061
001945.wav,id00061
001946.wav,id00061
001947.wav,id00061
001948.wav,id00061
001949.wav,id00061
001950.wav,id00061
001951.wav,id00061
001952.wav,id00061
001953.wav,id00061
001954.wav,id00061
001955.wav,id00061
001956.wav,id00061
001957.wav,id00061
001958.wav,id00061
001959.wav,id00063
001960.wav,id00063
001961.wav,id00063
001962.wav,id00063
001963.wav,id00063
001964.wav,id00063
001965.wav,id00063
001966.wav,id00063
001967.wav,id00063
001968.wav,id00063
001969.wav,id00063
001970.wav,id00063
001971.wav,id00063
001972.wav,id00063
001973.wav,id00063
001974.wav,id00063
001975.wav,id00063
001976.wav,id00063
001977.wav,id00063
001978.wav,id00063
001979.wav,id00063
001980.wav,id00063
001981.wav,id00063
001982.wav,id00063
001983.wav,id00063
001984.wav,id00063
001985.wav,id00063
001986.wav,id00063
001987.wav,id00063
001988.wav,id00063
001989.wav,id00063
001990.wav,id00063
001991.wav,id00063
001992.wav,id00063
001993.wav,id00063
001994.wav,id00063
001995.wav,id00063
001996.wav,id00064
001997.wav,id00064
001998.wav,id00064
001999.wav,id00064
002000.wav,id00064
002001.wav,id00064
002002.wav,id00064
002003.wav,id00064
002004.wav,id00064
002005.wav,id00064
002006.wav,id00064
002007.wav,id00064
002008.wav,id00064
002009.wav,id00064
002010.wav,id00064
002011.wav,id00064
002012.wav,id00064
002013.wav,id00064
002014.wav,id00064
002015.wav,id00064
002016.wav,id00064
002017.wav,id00064
002018.wav,id00064
002019.wav,id00064
002020.wav,id00064
002021.wav,id00064
002022.wav,id00064
002023.wav,id00064
002024.wav,id00064
002025.wav,id00064
002026.wav,id00064
002027.wav,id00064
002028.wav,id00064
002029.wav,id00064
002030.wav,id00064
002031.wav,id00064
002032.wav,id00064
002033.wav,id00065
002034.wav,id00065
002035.wav,id00065
002036.wav,id00065
002037.wav,id00065
002038.wav,id00065
002039.wav,id00065
002040.wav,id00065
002041.wav,id00065
002042.wav,id00065
002043.wav,id00065
002044.wav,id00065
002045.wav,id00065
002046.wav,id00065
002047.wav,id00065
002048.wav,id00065
002049.wav,id00065
002050.wav,id00065
002051.wav,id00065
002052.wav,id00065
002053.wav,id00065
002054.wav,id00065
002055.wav,id00065
002056.wav,id00065
002057.wav,id00065
002058.wav,id00065
002059.wav,id00065
002060.wav,id00065
002061.wav,id00065
002062.wav,id00065
002063.wav,id00065
002064.wav,id00065
002065.wav,id00065
002066.wav,id00065
002067.wav,id00065
002068.wav,id00065
002069.wav,id00065
002070.wav,id00065
002071.wav,id00065
002072.wav,id00065
002073.wav,id00065
002074.wav,id00065
002075.wav,id00065
002076.wav,id00065
002077.wav,id00065
002078.wav,id00065
002079.wav,id00065
002080.wav,id00065
002081.wav,id00065
002082.wav,id00065
002083.wav,id00065
002084.wav,id00065
002085.wav,id00065
002086.wav,id00065
002087.wav,id00065
002088.wav,id00065
002089.wav,id00065
002090.wav,id00065
002091.wav,id00065
002092.wav,id00065
002093.wav,id00065
002094.wav,id00065
002095.wav,id00065
002096.wav,id00065
002097.wav,id00065
002098.wav,id00065
002099.wav,id00065
002100.wav,id00065
002101.wav,id00065
002102.wav,id00065
002103.wav,id00065
002104.wav,id00065
002105.wav,id00065
002106.wav,id00065
002107.wav,id00065
002108.wav,id00065
002109.wav,id00065
002110.wav,id00065
002111.wav,id00065
002112.wav,id00065
002113.wav,id00065
002114.wav,id00065
002115.wav,id00065
002116.wav,id00065
002117.wav,id00065
002118.wav,id00065
002119.wav,id00065
002120.wav,id00065
002121.wav,id00065
002122.wav,id00065
002123.wav,id00065
002124.wav,id00065
002125.wav,id00065
002126.wav,id00065
002127.wav,id00065
002128.wav,id00065
002129.wav,id00065
002130.wav,id00065
002131.wav,id00065
002132.wav,id00065
002133.wav,id00065
002134.wav,id00065
002135.wav,id00065
002136.wav,id00065
002137.wav,id00065
002138.wav,id00065
002139.wav,id00065
002140.wav,id00065
002141.wav,id00065
002142.wav,id00065
002143.wav,id00065
002144.wav,id00065
002145.wav,id00065
002146.wav,id00065
002147.wav,id00065
002148.wav,id00065
002149.wav,id00065
002150.wav,id00065
002151.wav,id00065
002152.wav,id00065
002153.wav,id00065
002154.wav,id00065
002155.wav,id00065
002156.wav,id00065
002157.wav,id00065
002158.wav,id00065
002159.wav,id00065
002160.wav,id00065
002161.wav,id00065
002162.wav,id00065
002163.wav,id00065
002164.wav,id00065
002165.wav,id00065
002166.wav,id00065
002167.wav,id00065
002168.wav,id00065
002169.wav,id00065
002170.wav,id00065
002171.wav,id00065
002172.wav,id00065
002173.wav,id00065
002174.wav,id00065
002175.wav,id00065
002176.wav,id00065
002177.wav,id00065
002178.wav,id00065
002179.wav,id00065
002180.wav,id00065
002181.wav,id00065
002182.wav,id00065
002183.wav,id00065
002184.wav,id00065
002185.wav,id00065
002186.wav,id00065
002187.wav,id00065
002188.wav,id00065
002189.wav,id00065
002190.wav,id00065
002191.wav,id00065
002192.wav,id00065
002193.wav,id00065
002194.wav,id00065
002195.wav,id00065
002196.wav,id00065
002197.wav,id00065
002198.wav,id00065
002199.wav,id00065
002200.wav,id00065
002201.wav,id00065
002202.wav,id00065
002203.wav,id00065
002204.wav,id00065
002205.wav,id00065
002206.wav,id00065
002207.wav,id00065
002208.wav,id00065
002209.wav,id00065
002210.wav,id00065
002211.wav,id00065
002212.wav,id00065
002213.wav,id00065
002214.wav,id00065
002215.wav,id00065
002216.wav,id00065
002217.wav,id00065
002218.wav,id00065
002219.wav,id00065
002220.wav,id00065
002221.wav,id00065
002222.wav,id00065
002223.wav,id00065
002224.wav,id00065
002225.wav,id00065
002226.wav,id00065
002227.wav,id00065
002228.wav,id00065
002229.wav,id00065
002230.wav,id00065
002231.wav,id00065
002232.wav,id00065
002233.wav,id00065
002234.wav,id00065
002235.wav,id00065
002236.wav,id00065
002237.wav,id00065
002238.wav,id00065
002239.wav,id00065
002240.wav,id00065
002241.wav,id00065
002242.wav,id00065
002243.wav,id00065
002244.wav,id00065
002245.wav,id00065
002246.wav,id00065
002247.wav,id00065
002248.wav,id00065
002249.wav,id00065
